Epoch,Distributed Loss,Centralized Loss,Distributed Train Loss,Distributed Train Accuracy,Distributed Test Accuracy,Centralized Test Accuracy,Fit Runtime (s),Evaluate Runtime (s),Optimizer,Learning Rate,Batch Size,Clients,Sampled Clients Per Round,Evaluate Clients Per Round,LDA Alpha,BackPack Extension,Task,Model,Date
4,0.07592599864925687,0.07438268557488918,0.1602751476095045,0.7715028794352592,0.7935429056924383,0.7776,11.0,1.0,diag_mc,0.01,4,100,20,20,1.0,DiagGGNMC,FMNIST,CNN,/2024-03-20/15-41-39
5,0.06892580542094978,0.06872414936888963,0.1364964171199652,0.7963200292932991,0.8168776371308016,0.7988,12.0,1.0,diag_mc,0.01,4,100,20,20,1.0,DiagGGNMC,FMNIST,CNN,/2024-03-20/15-41-39
6,0.0717619368964826,0.06529182933373377,0.12761859114182322,0.817169373549884,0.7966101694915254,0.8059,12.0,1.0,diag_mc,0.01,4,100,20,20,1.0,DiagGGNMC,FMNIST,CNN,/2024-03-20/15-41-39
7,0.06913131085559569,0.06198875458617695,0.11121542340132494,0.8371961560203505,0.802510460251046,0.8151,11.0,1.0,diag_mc,0.01,4,100,20,20,1.0,DiagGGNMC,FMNIST,CNN,/2024-03-20/15-41-39
8,0.06037215526824128,0.05913964049965143,0.1147697819851373,0.8371553244824065,0.8331922099915327,0.8244,11.0,1.0,diag_mc,0.01,4,100,20,20,1.0,DiagGGNMC,FMNIST,CNN,/2024-03-20/15-41-39
9,0.06273046132284091,0.057677965229423714,0.11415299620442743,0.8369829683698297,0.8217905405405406,0.8316,11.0,1.0,diag_mc,0.01,4,100,20,20,1.0,DiagGGNMC,FMNIST,CNN,/2024-03-20/15-41-39
10,0.05460708426605714,0.05540299147926271,0.09459436674931036,0.8665290031912897,0.8556876061120543,0.8383,11.0,1.0,diag_mc,0.01,4,100,20,20,1.0,DiagGGNMC,FMNIST,CNN,/2024-03-20/15-41-39
11,0.05881413510089905,0.05430350743713789,0.09550572352726354,0.865121974192333,0.838272650296359,0.8469,11.0,0.0,diag_mc,0.01,4,100,20,20,1.0,DiagGGNMC,FMNIST,CNN,/2024-03-20/15-41-39
12,0.05021877961445586,0.052705662854155524,0.09847493629333577,0.8571296467542076,0.8653683319220999,0.8523,12.0,1.0,diag_mc,0.01,4,100,20,20,1.0,DiagGGNMC,FMNIST,CNN,/2024-03-20/15-41-39
13,0.044234659030267486,0.05152166011594236,0.10385093244236604,0.8535954952460075,0.8833189282627485,0.8519,11.0,1.0,diag_mc,0.01,4,100,20,20,1.0,DiagGGNMC,FMNIST,CNN,/2024-03-20/15-41-39
14,0.05044222882251897,0.05061438180361874,0.0960269481893608,0.8627810922441487,0.8581081081081081,0.856,11.0,1.0,diag_mc,0.01,4,100,20,20,1.0,DiagGGNMC,FMNIST,CNN,/2024-03-20/15-41-39
15,0.04875381470505574,0.048975744471978395,0.1002855406872093,0.8538750114374599,0.8727885425442291,0.8596,11.0,1.0,diag_mc,0.01,4,100,20,20,1.0,DiagGGNMC,FMNIST,CNN,/2024-03-20/15-41-39
16,0.0543518613571984,0.04804544402868487,0.09462662728644261,0.8611623616236163,0.8511166253101737,0.8613,11.0,1.0,diag_mc,0.01,4,100,20,20,1.0,DiagGGNMC,FMNIST,CNN,/2024-03-20/15-41-39
17,0.04417902227453123,0.04746207232237794,0.08428820051879911,0.875611132004513,0.8865979381443299,0.8614,11.0,1.0,diag_mc,0.01,4,100,20,20,1.0,DiagGGNMC,FMNIST,CNN,/2024-03-20/15-41-39
18,0.043385728543525744,0.046227024762914515,0.0869873952452759,0.8748240593037441,0.878448275862069,0.8647,11.0,1.0,diag_mc,0.01,4,100,20,20,1.0,DiagGGNMC,FMNIST,CNN,/2024-03-20/15-41-39
19,0.049104137342936525,0.04653407613642048,0.08126142831691896,0.8845213466240361,0.8660488626790227,0.8644,11.0,1.0,diag_mc,0.01,4,100,20,20,1.0,DiagGGNMC,FMNIST,CNN,/2024-03-20/15-41-39
20,0.0448699676935917,0.046049413488036955,0.08062971821314727,0.8824079267152739,0.8737201365187713,0.8658,12.0,0.0,diag_mc,0.01,4,100,20,20,1.0,DiagGGNMC,FMNIST,CNN,/2024-03-20/15-41-39
21,0.04602975757027438,0.04493301266692579,0.08564010815667206,0.8763541277549496,0.8656093489148581,0.8689,11.0,1.0,diag_mc,0.01,4,100,20,20,1.0,DiagGGNMC,FMNIST,CNN,/2024-03-20/15-41-39
22,0.03988539434212788,0.044622320045856756,0.07827659772125756,0.8893534002229655,0.8911739502999143,0.8685,11.0,1.0,diag_mc,0.01,4,100,20,20,1.0,DiagGGNMC,FMNIST,CNN,/2024-03-20/15-41-39
23,0.0494821793773308,0.04449469362271484,0.08226069712679097,0.8823639423976062,0.865025466893039,0.8712,11.0,1.0,diag_mc,0.01,4,100,20,20,1.0,DiagGGNMC,FMNIST,CNN,/2024-03-20/15-41-39
24,0.04501002735952959,0.04439932201690972,0.08176621392914772,0.8824935638102244,0.8746887966804979,0.8709,12.0,0.0,diag_mc,0.01,4,100,20,20,1.0,DiagGGNMC,FMNIST,CNN,/2024-03-20/15-41-39
25,0.04160356198571222,0.043319631770497656,0.08044777506287613,0.8832219817446127,0.8972835314091681,0.8735,12.0,1.0,diag_mc,0.01,4,100,20,20,1.0,DiagGGNMC,FMNIST,CNN,/2024-03-20/15-41-39
26,0.0472585662936362,0.042464166514063255,0.07405921874666715,0.8950108870586008,0.86756077116513,0.874,11.0,1.0,diag_mc,0.01,4,100,20,20,1.0,DiagGGNMC,FMNIST,CNN,/2024-03-20/15-41-39
27,0.04016782566470457,0.041855175653507465,0.07658814447504515,0.8857543204110229,0.898972602739726,0.8775,12.0,1.0,diag_mc,0.01,4,100,20,20,1.0,DiagGGNMC,FMNIST,CNN,/2024-03-20/15-41-39
28,0.03942121476095078,0.04264432936708908,0.0767587033231099,0.8914365933551708,0.8777219430485762,0.8767,11.0,0.0,diag_mc,0.01,4,100,20,20,1.0,DiagGGNMC,FMNIST,CNN,/2024-03-20/15-41-39
29,0.04301907882153949,0.04161912436012644,0.0711590921991823,0.9016990291262136,0.8859797297297297,0.8799,12.0,1.0,diag_mc,0.01,4,100,20,20,1.0,DiagGGNMC,FMNIST,CNN,/2024-03-20/15-41-39
30,0.04097584080750069,0.04237037092037499,0.06635656550641494,0.9066452709080611,0.8828522920203735,0.8745,11.0,1.0,diag_mc,0.01,4,100,20,20,1.0,DiagGGNMC,FMNIST,CNN,/2024-03-20/15-41-39
31,0.036717469168268506,0.04124103819052689,0.07431569672559693,0.8942086364054875,0.895458440445587,0.88,12.0,0.0,diag_mc,0.01,4,100,20,20,1.0,DiagGGNMC,FMNIST,CNN,/2024-03-20/15-41-39
32,0.03889599650233091,0.04037924802216003,0.07109478343427496,0.896008207423988,0.888135593220339,0.8816,12.0,1.0,diag_mc,0.01,4,100,20,20,1.0,DiagGGNMC,FMNIST,CNN,/2024-03-20/15-41-39
33,0.04338813374322439,0.04020250751560088,0.07260203605130479,0.8941012540640966,0.8897243107769424,0.8825,12.0,0.0,diag_mc,0.01,4,100,20,20,1.0,DiagGGNMC,FMNIST,CNN,/2024-03-20/15-41-39
34,0.03893603905481496,0.03975470508049475,0.07040788351683862,0.8970794065503406,0.896551724137931,0.8839,12.0,1.0,diag_mc,0.01,4,100,20,20,1.0,DiagGGNMC,FMNIST,CNN,/2024-03-20/15-41-39
35,0.04381375268380686,0.039845007167255975,0.06600211513491137,0.9089892873777363,0.8844221105527639,0.882,12.0,1.0,diag_mc,0.01,4,100,20,20,1.0,DiagGGNMC,FMNIST,CNN,/2024-03-20/15-41-39
36,0.035448906759639826,0.039418273011699784,0.06334914170964134,0.9110273327049953,0.9126712328767124,0.8837,11.0,1.0,diag_mc,0.01,4,100,20,20,1.0,DiagGGNMC,FMNIST,CNN,/2024-03-20/15-41-39
37,0.040005072335265096,0.03919833961750847,0.06816236491268376,0.8998319641523524,0.8909710391822828,0.883,12.0,1.0,diag_mc,0.01,4,100,20,20,1.0,DiagGGNMC,FMNIST,CNN,/2024-03-20/15-41-39
38,0.04039805263643444,0.03927531111089047,0.0685132642184199,0.9010140478184017,0.8904923599320883,0.8837,12.0,1.0,diag_mc,0.01,4,100,20,20,1.0,DiagGGNMC,FMNIST,CNN,/2024-03-20/15-41-39
39,0.040057934168237025,0.03892361946591991,0.06797623303661658,0.9007270693512305,0.8887945670628183,0.886,11.0,1.0,diag_mc,0.01,4,100,20,20,1.0,DiagGGNMC,FMNIST,CNN,/2024-03-20/15-41-39
40,0.036128704889588886,0.03827674550168449,0.06443810259302228,0.9093271461716937,0.8926174496644296,0.8877,12.0,0.0,diag_mc,0.01,4,100,20,20,1.0,DiagGGNMC,FMNIST,CNN,/2024-03-20/15-41-39
41,0.04202051563960323,0.03832246200538939,0.0574292604547344,0.9193654990085922,0.8870151770657673,0.8885,12.0,0.0,diag_mc,0.01,4,100,20,20,1.0,DiagGGNMC,FMNIST,CNN,/2024-03-20/15-41-39
42,0.03973511904798435,0.03829924479344627,0.06955924755424343,0.8991767644066229,0.8866498740554156,0.8878,12.0,1.0,diag_mc,0.01,4,100,20,20,1.0,DiagGGNMC,FMNIST,CNN,/2024-03-20/15-41-39
43,0.03747215021154188,0.037739747974782946,0.06707170938293694,0.9020404394792725,0.887858347386172,0.8873,11.0,1.0,diag_mc,0.01,4,100,20,20,1.0,DiagGGNMC,FMNIST,CNN,/2024-03-20/15-41-39
44,0.03295173217551243,0.0380372057753033,0.0643611916439425,0.904796511627907,0.9137489325362937,0.8883,12.0,0.0,diag_mc,0.01,4,100,20,20,1.0,DiagGGNMC,FMNIST,CNN,/2024-03-20/15-41-39
45,0.03549399528072685,0.038247523977141824,0.05167188279304354,0.9280061027939354,0.9006677796327212,0.8881,12.0,0.0,diag_mc,0.01,4,100,20,20,1.0,DiagGGNMC,FMNIST,CNN,/2024-03-20/15-41-39
46,0.029043996051050465,0.03753700276698801,0.05637776966766243,0.9208980674497916,0.9259574468085107,0.8902,12.0,0.0,diag_mc,0.01,4,100,20,20,1.0,DiagGGNMC,FMNIST,CNN,/2024-03-20/15-41-39
47,0.03864435062987529,0.0371892612790165,0.059528545839124127,0.9149532710280374,0.8914141414141414,0.8916,12.0,1.0,diag_mc,0.01,4,100,20,20,1.0,DiagGGNMC,FMNIST,CNN,/2024-03-20/15-41-39
48,0.03728238830513989,0.037418584536662094,0.050422914065087684,0.9287273417481257,0.8971088435374149,0.8932,12.0,0.0,diag_mc,0.01,4,100,20,20,1.0,DiagGGNMC,FMNIST,CNN,/2024-03-20/15-41-39
49,0.030149433381428736,0.036847227843146535,0.06267847631761908,0.9085084330538019,0.9127857747671465,0.892,12.0,0.0,diag_mc,0.01,4,100,20,20,1.0,DiagGGNMC,FMNIST,CNN,/2024-03-20/15-41-39
50,0.03378490796081438,0.03698249331797124,0.06156944403314888,0.9113534675615212,0.9049621530698065,0.8914,12.0,0.0,diag_mc,0.01,4,100,20,20,1.0,DiagGGNMC,FMNIST,CNN,/2024-03-20/15-41-39
1,0.17316264483223384,0.1579256398499012,0.3022641523902974,0.5953925716972261,0.618925831202046,0.6286,65.0,1.0,diag_exact,0.01,4,100,20,20,1.0,DiagGGNExact,FMNIST,CNN,/2024-03-20/18-02-48
2,0.09283651331976309,0.09233171100616455,0.2116741130494044,0.7044019401482566,0.7203389830508474,0.7203,64.0,1.0,diag_exact,0.01,4,100,20,20,1.0,DiagGGNExact,FMNIST,CNN,/2024-03-20/18-02-48
3,0.08441106544068433,0.07902091913409531,0.16329720871099587,0.7645076750280794,0.7567114093959731,0.7714,66.0,1.0,diag_exact,0.01,4,100,20,20,1.0,DiagGGNExact,FMNIST,CNN,/2024-03-20/18-02-48
4,0.07461391939380434,0.07217243728861213,0.15707861400764392,0.7754040497863645,0.794392523364486,0.7862,63.0,0.0,diag_exact,0.01,4,100,20,20,1.0,DiagGGNExact,FMNIST,CNN,/2024-03-20/18-02-48
5,0.06802424297619902,0.06781036625411362,0.13538405555240565,0.7985170267301355,0.8210970464135021,0.801,65.0,0.0,diag_exact,0.01,4,100,20,20,1.0,DiagGGNExact,FMNIST,CNN,/2024-03-20/18-02-48
6,0.07136554976962743,0.06463128496352583,0.12655550411421165,0.8207888631090487,0.8033898305084746,0.8102,64.0,1.0,diag_exact,0.01,4,100,20,20,1.0,DiagGGNExact,FMNIST,CNN,/2024-03-20/18-02-48
7,0.068018690596245,0.060881064355466516,0.11004922560727587,0.8398341812700207,0.8125523012552301,0.8186,62.0,1.0,diag_exact,0.01,4,100,20,20,1.0,DiagGGNExact,FMNIST,CNN,/2024-03-20/18-02-48
8,0.06035816879612989,0.05816027884352952,0.11422781581732319,0.8370624825921456,0.8348856900931414,0.8279,63.0,1.0,diag_exact,0.01,4,100,20,20,1.0,DiagGGNExact,FMNIST,CNN,/2024-03-20/18-02-48
9,0.06160160177175901,0.05665902683939785,0.11258375574665776,0.8398839603219165,0.831081081081081,0.8342,62.0,0.0,diag_exact,0.01,4,100,20,20,1.0,DiagGGNExact,FMNIST,CNN,/2024-03-20/18-02-48
10,0.05528645704860889,0.05441747856065631,0.0936824815060582,0.8677492021775859,0.8556876061120543,0.8429,62.0,1.0,diag_exact,0.01,4,100,20,20,1.0,DiagGGNExact,FMNIST,CNN,/2024-03-20/18-02-48
11,0.05726174956028157,0.052962612657621505,0.09420283953907763,0.8667231798059716,0.8374259102455546,0.8497,61.0,1.0,diag_exact,0.01,4,100,20,20,1.0,DiagGGNExact,FMNIST,CNN,/2024-03-20/18-02-48
12,0.04929443969055446,0.05178858747370541,0.09774615144317599,0.8576844830774921,0.8712955122777307,0.8544,62.0,1.0,diag_exact,0.01,4,100,20,20,1.0,DiagGGNExact,FMNIST,CNN,/2024-03-20/18-02-48
13,0.04424370835133032,0.05091020281333476,0.10294575590615755,0.85424166897443,0.878133102852204,0.8565,63.0,1.0,diag_exact,0.01,4,100,20,20,1.0,DiagGGNExact,FMNIST,CNN,/2024-03-20/18-02-48
14,0.04985375207006409,0.050184501236956565,0.09517791989314776,0.864616796695732,0.8665540540540541,0.8587,65.0,1.0,diag_exact,0.01,4,100,20,20,1.0,DiagGGNExact,FMNIST,CNN,/2024-03-20/18-02-48
15,0.04849272420767753,0.04806977253751829,0.10016938211163955,0.8518620184829353,0.8685762426284751,0.862,64.0,1.0,diag_exact,0.01,4,100,20,20,1.0,DiagGGNExact,FMNIST,CNN,/2024-03-20/18-02-48
16,0.055343941053201506,0.04769500881526619,0.09360179238488146,0.8643911439114391,0.8494623655913979,0.864,66.0,1.0,diag_exact,0.01,4,100,20,20,1.0,DiagGGNExact,FMNIST,CNN,/2024-03-20/18-02-48
17,0.044093705947156996,0.046780786667857316,0.08340655766488578,0.8776795787890185,0.8848797250859106,0.8652,62.0,0.0,diag_exact,0.01,4,100,20,20,1.0,DiagGGNExact,FMNIST,CNN,/2024-03-20/18-02-48
18,0.0437029474464037,0.045376892176782715,0.08653470414424023,0.8745425541897345,0.8836206896551724,0.8678,63.0,0.0,diag_exact,0.01,4,100,20,20,1.0,DiagGGNExact,FMNIST,CNN,/2024-03-20/18-02-48
19,0.04884295448652612,0.04584152289777994,0.08056498172591744,0.8903517020876434,0.8626790227464195,0.8696,63.0,0.0,diag_exact,0.01,4,100,20,20,1.0,DiagGGNExact,FMNIST,CNN,/2024-03-20/18-02-48
20,0.04460220662447856,0.045243063817871736,0.079998425666847,0.8855860908581044,0.8771331058020477,0.8681,62.0,1.0,diag_exact,0.01,4,100,20,20,1.0,DiagGGNExact,FMNIST,CNN,/2024-03-20/18-02-48
21,0.0463036310628769,0.044277600540407004,0.08499889539554274,0.8796227119910347,0.8722871452420701,0.8722,62.0,1.0,diag_exact,0.01,4,100,20,20,1.0,DiagGGNExact,FMNIST,CNN,/2024-03-20/18-02-48
22,0.040232796209848036,0.04384445950342342,0.07811024483084421,0.8887959866220736,0.8860325621251071,0.8719,62.0,1.0,diag_exact,0.01,4,100,20,20,1.0,DiagGGNExact,FMNIST,CNN,/2024-03-20/18-02-48
23,0.04868385387847045,0.04338727448405698,0.08277645359346951,0.883579577333084,0.8735144312393888,0.8755,66.0,0.0,diag_exact,0.01,4,100,20,20,1.0,DiagGGNExact,FMNIST,CNN,/2024-03-20/18-02-48
24,0.044916829913352226,0.043975025274930524,0.08125924753909174,0.8859874954027216,0.8788381742738589,0.873,64.0,0.0,diag_exact,0.01,4,100,20,20,1.0,DiagGGNExact,FMNIST,CNN,/2024-03-20/18-02-48
25,0.04126904643126552,0.04274732204573229,0.07888798004749428,0.8882092782535053,0.8972835314091681,0.8772,62.0,1.0,diag_exact,0.01,4,100,20,20,1.0,DiagGGNExact,FMNIST,CNN,/2024-03-20/18-02-48
26,0.04623344113407948,0.04156453550530132,0.07295849814201971,0.8970936287039667,0.86756077116513,0.8759,61.0,1.0,diag_exact,0.01,4,100,20,20,1.0,DiagGGNExact,FMNIST,CNN,/2024-03-20/18-02-48
27,0.03939781187085055,0.0410349218608113,0.07561914641383843,0.888556749182625,0.9032534246575342,0.882,63.0,0.0,diag_exact,0.01,4,100,20,20,1.0,DiagGGNExact,FMNIST,CNN,/2024-03-20/18-02-48
28,0.03930602374469465,0.04170972265203018,0.07602279567266743,0.8900327562002808,0.890284757118928,0.877,63.0,0.0,diag_exact,0.01,4,100,20,20,1.0,DiagGGNExact,FMNIST,CNN,/2024-03-20/18-02-48
29,0.042136888925010434,0.040823692613840105,0.07031045329532026,0.902445855115758,0.879222972972973,0.8824,63.0,0.0,diag_exact,0.01,4,100,20,20,1.0,DiagGGNExact,FMNIST,CNN,/2024-03-20/18-02-48
30,0.04088608745736262,0.04146278018986341,0.06547473291798796,0.9068340570134038,0.8913412563667232,0.8782,65.0,0.0,diag_exact,0.01,4,100,20,20,1.0,DiagGGNExact,FMNIST,CNN,/2024-03-20/18-02-48
31,0.03634501716444979,0.04053053902392276,0.07335901881127782,0.8972470306601602,0.8928877463581834,0.8826,65.0,0.0,diag_exact,0.01,4,100,20,20,1.0,DiagGGNExact,FMNIST,CNN,/2024-03-20/18-02-48
32,0.03892480303867946,0.039948556829767765,0.07092104776927408,0.8994590561462413,0.8906779661016949,0.8833,63.0,0.0,diag_exact,0.01,4,100,20,20,1.0,DiagGGNExact,FMNIST,CNN,/2024-03-20/18-02-48
33,0.04216226877349195,0.039482713308138774,0.07192326231040926,0.8949372967951695,0.8930659983291562,0.8872,64.0,0.0,diag_exact,0.01,4,100,20,20,1.0,DiagGGNExact,FMNIST,CNN,/2024-03-20/18-02-48
34,0.038907754954322554,0.039161784172127956,0.07029049491786284,0.8985723616683774,0.8973927670311186,0.8854,63.0,0.0,diag_exact,0.01,4,100,20,20,1.0,DiagGGNExact,FMNIST,CNN,/2024-03-20/18-02-48
35,0.04343152937038325,0.039074898732546715,0.06464792016235374,0.9088961341406614,0.88107202680067,0.8863,62.0,1.0,diag_exact,0.01,4,100,20,20,1.0,DiagGGNExact,FMNIST,CNN,/2024-03-20/18-02-48
36,0.03374014580590047,0.03875556059852243,0.061773522509075224,0.9126295947219604,0.9092465753424658,0.8879,62.0,0.0,diag_exact,0.01,4,100,20,20,1.0,DiagGGNExact,FMNIST,CNN,/2024-03-20/18-02-48
37,0.03966558933604328,0.03866822012177436,0.06714808512664333,0.9020724421209858,0.8969335604770017,0.8856,66.0,0.0,diag_exact,0.01,4,100,20,20,1.0,DiagGGNExact,FMNIST,CNN,/2024-03-20/18-02-48
38,0.03942308261474491,0.038412465312320274,0.06817227538039676,0.9026886221974137,0.8921901528013583,0.887,63.0,0.0,diag_exact,0.01,4,100,20,20,1.0,DiagGGNExact,FMNIST,CNN,/2024-03-20/18-02-48
39,0.03953233040037232,0.038474903200473635,0.06612766424718168,0.9048284862043251,0.8870967741935484,0.8889,63.0,1.0,diag_exact,0.01,4,100,20,20,1.0,DiagGGNExact,FMNIST,CNN,/2024-03-20/18-02-48
40,0.034925544394501296,0.03778370107985102,0.06401971426755584,0.9086774941995359,0.8909395973154363,0.8894,63.0,1.0,diag_exact,0.01,4,100,20,20,1.0,DiagGGNExact,FMNIST,CNN,/2024-03-20/18-02-48
41,0.04086271021628013,0.037700181180256184,0.05657813329840833,0.9202152771220848,0.8844856661045531,0.8907,62.0,0.0,diag_exact,0.01,4,100,20,20,1.0,DiagGGNExact,FMNIST,CNN,/2024-03-20/18-02-48
42,0.03919321498460208,0.037837181760952805,0.06742265191576326,0.9025992045139211,0.8933669185558354,0.8903,66.0,1.0,diag_exact,0.01,4,100,20,20,1.0,DiagGGNExact,FMNIST,CNN,/2024-03-20/18-02-48
43,0.03614234374620876,0.03703290006595198,0.06646314363520917,0.9018557843227772,0.8895446880269815,0.8883,66.0,0.0,diag_exact,0.01,4,100,20,20,1.0,DiagGGNExact,FMNIST,CNN,/2024-03-20/18-02-48
44,0.032795233959308556,0.037154407722735774,0.06349554239928723,0.9061591569767442,0.9171648163962425,0.8907,64.0,1.0,diag_exact,0.01,4,100,20,20,1.0,DiagGGNExact,FMNIST,CNN,/2024-03-20/18-02-48
45,0.03503226134738534,0.037575715409917755,0.051388016257440675,0.9289596643463336,0.8948247078464107,0.8898,61.0,0.0,diag_exact,0.01,4,100,20,20,1.0,DiagGGNExact,FMNIST,CNN,/2024-03-20/18-02-48
46,0.029456630208903548,0.03683580484205158,0.0560692810937374,0.9214664645699129,0.9251063829787234,0.8936,65.0,0.0,diag_exact,0.01,4,100,20,20,1.0,DiagGGNExact,FMNIST,CNN,/2024-03-20/18-02-48
47,0.03880366659475791,0.0367253634642344,0.059167343063039474,0.9166355140186916,0.8888888888888888,0.8926,64.0,0.0,diag_exact,0.01,4,100,20,20,1.0,DiagGGNExact,FMNIST,CNN,/2024-03-20/18-02-48
48,0.03570841073676626,0.03691902528868522,0.04965316473819052,0.9306254152035683,0.8937074829931972,0.892,65.0,0.0,diag_exact,0.01,4,100,20,20,1.0,DiagGGNExact,FMNIST,CNN,/2024-03-20/18-02-48
49,0.02997973292453423,0.03643470832971507,0.062022605650208805,0.910958258739282,0.9051651143099069,0.8922,62.0,0.0,diag_exact,0.01,4,100,20,20,1.0,DiagGGNExact,FMNIST,CNN,/2024-03-20/18-02-48
50,0.033509637255207066,0.0365729717052076,0.06074229305221929,0.915454884414616,0.9058031959629941,0.8939,66.0,0.0,diag_exact,0.01,4,100,20,20,1.0,DiagGGNExact,FMNIST,CNN,/2024-03-20/18-02-48
1,0.30404407614230705,0.2809408677816391,0.5122203139895612,0.31913493182886693,0.22250639386189258,0.2575,225.0,1.0,block_mc,0.01,4,100,20,20,1.0,KFAC,FMNIST,CNN,/2024-03-20/18-58-56
2,0.28997284739704454,0.2728115218400955,0.4970200028796531,0.3725633751258351,0.24067796610169492,0.2445,227.0,1.0,block_mc,0.01,4,100,20,20,1.0,KFAC,FMNIST,CNN,/2024-03-20/18-58-56
3,0.27560536113361384,0.2608936916470528,0.47655587560538715,0.4314863347061026,0.540268456375839,0.5311,223.0,1.0,block_mc,0.01,4,100,20,20,1.0,KFAC,FMNIST,CNN,/2024-03-20/18-58-56
4,0.264041573796722,0.24665893285274507,0.464675216964468,0.47919375812743825,0.6040781648258283,0.5726,226.0,1.0,block_mc,0.01,4,100,20,20,1.0,KFAC,FMNIST,CNN,/2024-03-20/18-58-56
5,0.24456565883089218,0.23022379059791565,0.41505784746252633,0.5631636763090443,0.5738396624472574,0.5527,232.0,2.0,block_mc,0.01,4,100,20,20,1.0,KFAC,FMNIST,CNN,/2024-03-20/18-58-56
6,0.2271031249377687,0.2124676298379898,0.3825495295845439,0.591554524361949,0.6016949152542372,0.6081,229.0,1.0,block_mc,0.01,4,100,20,20,1.0,KFAC,FMNIST,CNN,/2024-03-20/18-58-56
7,0.20970565235265629,0.1955009044408798,0.3446610682126783,0.6636517806670436,0.5707112970711297,0.5758,229.0,1.0,block_mc,0.01,4,100,20,20,1.0,KFAC,FMNIST,CNN,/2024-03-20/18-58-56
8,0.19103661699379834,0.1811429212152958,0.3167282281720686,0.691300714882555,0.6502963590177815,0.6104,228.0,1.0,block_mc,0.01,4,100,20,20,1.0,KFAC,FMNIST,CNN,/2024-03-20/18-58-56
9,0.17483423967417833,0.16870323256254197,0.30817583707132834,0.6838854576080854,0.6815878378378378,0.655,225.0,1.0,block_mc,0.01,4,100,20,20,1.0,KFAC,FMNIST,CNN,/2024-03-20/18-58-56
10,0.16660013855616793,0.15827893743515015,0.26827219521068424,0.7375633564858269,0.6782682512733447,0.6744,227.0,1.0,block_mc,0.01,4,100,20,20,1.0,KFAC,FMNIST,CNN,/2024-03-20/18-58-56
11,0.16117817781720498,0.1492510452210903,0.2584405927977185,0.7471978901761326,0.6579170194750211,0.6839,224.0,1.0,block_mc,0.01,4,100,20,20,1.0,KFAC,FMNIST,CNN,/2024-03-20/18-58-56
12,0.1506861989322504,0.14234765246510506,0.23957771215527915,0.7362678009987054,0.6900931414055885,0.6767,234.0,1.0,block_mc,0.01,4,100,20,20,1.0,KFAC,FMNIST,CNN,/2024-03-20/18-58-56
13,0.13068888055010922,0.13585949275493622,0.24123872427217719,0.7464229668605188,0.7510803802938635,0.7034,237.0,2.0,block_mc,0.01,4,100,20,20,1.0,KFAC,FMNIST,CNN,/2024-03-20/18-58-56
14,0.13419198921906786,0.1309240213572979,0.2287686283200528,0.7463056447911887,0.7119932432432432,0.685,236.0,1.0,block_mc,0.01,4,100,20,20,1.0,KFAC,FMNIST,CNN,/2024-03-20/18-58-56
15,0.12834379179897484,0.12577859346866607,0.2217198023101321,0.744898892853875,0.7177759056444819,0.7129,236.0,2.0,block_mc,0.01,4,100,20,20,1.0,KFAC,FMNIST,CNN,/2024-03-20/18-58-56
16,0.1319888733555405,0.12100524834990502,0.2133341163362469,0.7574723247232472,0.6947890818858561,0.7149,236.0,2.0,block_mc,0.01,4,100,20,20,1.0,KFAC,FMNIST,CNN,/2024-03-20/18-58-56
17,0.12424887614356693,0.11779228993058205,0.19511831834409338,0.782437006393381,0.7233676975945017,0.7105,228.0,2.0,block_mc,0.01,4,100,20,20,1.0,KFAC,FMNIST,CNN,/2024-03-20/18-58-56
18,0.12175594121217728,0.11419960694909095,0.19536738913267518,0.7747020737543399,0.7206896551724138,0.7256,230.0,1.0,block_mc,0.01,4,100,20,20,1.0,KFAC,FMNIST,CNN,/2024-03-20/18-58-56
19,0.1192027874975116,0.1119315139055252,0.18367455316434594,0.79433891292082,0.7101937657961247,0.7237,228.0,1.0,block_mc,0.01,4,100,20,20,1.0,KFAC,FMNIST,CNN,/2024-03-20/18-58-56
